setID	setName	setSource	setID.orig	setSizeOrg	setID.new
1393	Pre-NOTCH Expression and Processing	REACTOME	1241	46	1393
1394	Pre-NOTCH Processing in Golgi	REACTOME	1242	18	1394
1395	Pre-NOTCH Transcription and Translation	REACTOME	1243	29	1395
1396	Prefoldin mediated transfer of substrate to CCT/TriC	REACTOME	1244	27	1396
1397	Presynaptic function of Kainate receptors	REACTOME	1246	21	1397
1398	Presynaptic nicotinic acetylcholine receptors	REACTOME	1247	12	1398
1399	Presynaptic phase of homologous DNA pairing and strand exchange	REACTOME	1248	39	1399
1400	Processing and activation of SUMO	REACTOME	1252	10	1400
1401	Processing of Capped Intron-Containing Pre-mRNA	REACTOME	1253	229	1401
1402	Processing of Capped Intronless Pre-mRNA	REACTOME	1254	29	1402
1403	Processing of DNA double-strand break ends	REACTOME	1255	93	1403
1404	Processing of Intronless Pre-mRNAs	REACTOME	1256	20	1404
1405	Processive synthesis on the C-strand of the telomere	REACTOME	1257	11	1405
1406	Processive synthesis on the lagging strand	REACTOME	1258	14	1406
1407	Programmed Cell Death	REACTOME	1260	166	1407
1408	Prolactin receptor signaling	REACTOME	1261	16	1408
1409	Prolonged ERK activation events	REACTOME	1263	239	1656
1410	Prostacyclin signalling through prostacyclin receptor	REACTOME	1265	19	1410
1411	Protein folding	REACTOME	1270	101	1411
1412	Protein methylation	REACTOME	1271	15	1412
1413	Protein ubiquitination	REACTOME	1273	58	1413
1414	Protein-protein interactions at synapses	REACTOME	1275	65	1414
1415	Purine catabolism	REACTOME	1279	10	1415
1416	Purine metabolism (REACTOME)	REACTOME	1282	33	1416
1417	Purine ribonucleoside monophosphate biosynthesis	REACTOME	1285	12	1417
1418	Purine salvage	REACTOME	1286	12	1418
1419	Pyrimidine catabolism	REACTOME	1287	12	1419
1420	Pyrimidine metabolism (REACTOME)	REACTOME	1292	24	1420
1421	Pyruvate metabolism (REACTOME)	REACTOME	1295	25	1421
1422	Pyruvate metabolism and Citric Acid (TCA) cycle	REACTOME	1296	45	1422
1423	RA biosynthesis pathway	REACTOME	1297	21	1423
1424	RAB GEFs exchange GTP for GDP on RABs	REACTOME	1298	82	1424
1425	RAB geranylgeranylation	REACTOME	1299	56	1425
1426	RAF activation	REACTOME	1301	24	1426
1427	RAF-independent MAPK1/3 activation	REACTOME	1302	22	1427
1428	RAF/MAP kinase cascade	REACTOME	1303	232	1656
1429	RET signaling	REACTOME	1391	257	1429
1430	RHO GTPase Effectors	REACTOME	1403	278	1430
1431	RHO GTPases Activate Formins	REACTOME	1405	109	1431
1432	RHO GTPases Activate NADPH Oxidases	REACTOME	1408	11	1432
1433	RHO GTPases Activate ROCKs	REACTOME	1411	17	1433
1434	RHO GTPases Activate WASPs and WAVEs	REACTOME	1412	34	1434
1435	RHO GTPases activate CIT	REACTOME	1404	17	1435
1436	RHO GTPases activate IQGAPs	REACTOME	1406	13	1436
1437	RHO GTPases activate KTN1	REACTOME	1407	11	1437
1438	RHO GTPases activate PAKs	REACTOME	1409	21	1438
1439	RHO GTPases activate PKNs	REACTOME	1410	91	1439
1440	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	REACTOME	1418	81	1440
1441	RIP-mediated NFkB activation via ZBP1	REACTOME	1419	20	1441
1442	RIPK1-mediated regulated necrosis	REACTOME	1420	15	1484
1443	RMTs methylate histone arginines	REACTOME	1421	77	1443
1444	RNA Pol II CTD phosphorylation and interaction with CE	REACTOME	1423	27	1444
1445	RNA Pol II CTD phosphorylation and interaction with CE during HIV infection	REACTOME	1424	27	1444
1446	RNA Polymerase I Chain Elongation	REACTOME	1426	90	1446
1447	RNA Polymerase I Promoter Clearance	REACTOME	1427	108	1450
1448	RNA Polymerase I Promoter Escape	REACTOME	1428	31	1448
1449	RNA Polymerase I Promoter Opening	REACTOME	1429	62	1449
1450	RNA Polymerase I Transcription	REACTOME	1430	109	1450
1451	RNA Polymerase I Transcription Initiation	REACTOME	1431	47	1451
1452	RNA Polymerase I Transcription Termination	REACTOME	1432	31	1448
1453	RNA Polymerase I, RNA Polymerase III, and Mitochondrial Transcription	REACTOME	1433	145	1453
1454	RNA Polymerase II HIV Promoter Escape	REACTOME	1434	44	1052
1455	RNA Polymerase II Pre-transcription Events	REACTOME	1435	77	1455
1456	RNA Polymerase II Promoter Escape	REACTOME	1436	44	1052
1457	RNA Polymerase II Transcription	REACTOME	1438	142	1457
1458	RNA Polymerase II Transcription Elongation	REACTOME	1439	57	961
1459	RNA Polymerase II Transcription Initiation	REACTOME	1440	44	1052
1460	RNA Polymerase II Transcription Initiation And Promoter Clearance	REACTOME	1441	44	1052
1461	RNA Polymerase II Transcription Pre-Initiation And Promoter Opening	REACTOME	1442	44	1052
1462	RNA Polymerase II Transcription Termination	REACTOME	1443	65	775
1463	RNA Polymerase III Abortive And Retractive Initiation	REACTOME	1444	41	1463
1464	RNA Polymerase III Chain Elongation	REACTOME	1445	18	1464
1465	RNA Polymerase III Transcription	REACTOME	1446	41	1463
1466	RNA Polymerase III Transcription Initiation	REACTOME	1447	36	1466
1467	RNA Polymerase III Transcription Initiation From Type 1 Promoter	REACTOME	1448	28	1467
1468	RNA Polymerase III Transcription Initiation From Type 2 Promoter	REACTOME	1449	27	1467
1469	RNA Polymerase III Transcription Initiation From Type 3 Promoter	REACTOME	1450	28	1469
1470	RNA Polymerase III Transcription Termination	REACTOME	1451	23	1470
1471	RNA polymerase II transcribes snRNA genes	REACTOME	1437	66	1471
1472	RORA activates gene expression	REACTOME	1456	27	1472
1473	ROS, RNS production in phagocytes	REACTOME	1457	32	1473
1474	Rap1 signalling	REACTOME	1305	16	1474
1475	Ras activation uopn Ca2+ infux through NMDA receptor	REACTOME	1306	18	1475
1476	Reactions specific to the complex N-glycan synthesis pathway	REACTOME	1309	10	1476
1477	Recognition of DNA damage by PCNA-containing replication complex	REACTOME	1311	29	1477
1478	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	REACTOME	1312	70	819
1479	Recruitment of NuMA to mitotic centrosomes	REACTOME	1314	11	1479
1480	Recruitment of mitotic centrosome proteins and complexes	REACTOME	1313	77	755
1481	Recycling of bile acids and salts	REACTOME	1315	16	1481
1482	Recycling pathway of L1	REACTOME	1316	22	1482
1483	Reduction of cytosolic Ca++ levels	REACTOME	1317	13	1483
1484	Regulated Necrosis	REACTOME	1319	15	1484
1485	Regulated proteolysis of p75NTR	REACTOME	1320	10	1485
1486	Regulation by c-FLIP	REACTOME	1321	11	707
1487	Regulation of APC/C activators between G1/S and early anaphase	REACTOME	1326	78	1487
1488	Regulation of Apoptosis	REACTOME	1327	51	1488
1489	Regulation of Complement cascade	REACTOME	1331	26	1489
1490	Regulation of DNA replication	REACTOME	1333	74	1490
1491	Regulation of FZD by ubiquitination	REACTOME	1334	22	1491
1492	Regulation of Glucokinase by Glucokinase Regulatory Protein	REACTOME	1337	30	1492
1493	Regulation of HSF1-mediated heat shock response	REACTOME	1338	67	1493
1494	Regulation of Hypoxia-inducible Factor (HIF) by oxygen	REACTOME	1339	72	753
1495	Regulation of IFNA signaling	REACTOME	1340	26	1495
1496	Regulation of IFNG signaling	REACTOME	1341	14	1496
1497	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	REACTOME	1344	21	1497
1498	Regulation of KIT signaling	REACTOME	1345	16	1498
1499	Regulation of PLK1 Activity at G2/M Transition	REACTOME	1354	85	1499
1500	Regulation of RAS by GAPs	REACTOME	1357	67	1500
1501	Regulation of TLR by endogenous ligand	REACTOME	1363	16	1501
1502	Regulation of TNFR1 signaling	REACTOME	1364	28	1502
1503	Regulation of TP53 Activity	REACTOME	1365	155	1503
1504	Regulation of TP53 Activity through Acetylation	REACTOME	1366	29	1504
1505	Regulation of TP53 Activity through Association with Co-factors	REACTOME	1367	14	1505
1506	Regulation of TP53 Activity through Methylation	REACTOME	1368	19	1506
1507	Regulation of TP53 Activity through Phosphorylation	REACTOME	1369	89	1507
1508	Regulation of TP53 Degradation	REACTOME	1370	35	1509
1509	Regulation of TP53 Expression and Degradation	REACTOME	1371	36	1509
1510	Regulation of actin dynamics for phagocytic cup formation	REACTOME	1323	59	1510
1511	Regulation of activated PAK-2p34 by proteasome mediated degradation	REACTOME	1324	48	684
1512	Regulation of beta-cell development	REACTOME	1328	33	1512
1513	Regulation of cholesterol biosynthesis by SREBP (SREBF)	REACTOME	1330	53	1513
1514	Regulation of gene expression by Hypoxia-inducible Factor	REACTOME	1335	12	1514
1515	Regulation of gene expression in beta cells	REACTOME	1336	21	1515
1516	Regulation of innate immune responses to cytosolic DNA	REACTOME	1342	15	1516
1517	Regulation of insulin secretion	REACTOME	1343	78	1517
1518	Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)	REACTOME	1346	122	1518
1519	Regulation of mRNA stability by proteins that bind AU-rich elements	REACTOME	1349	86	1519
1520	Regulation of mitotic cell cycle	REACTOME	1348	84	594
1521	Regulation of necroptotic cell death	REACTOME	1350	13	1521
1522	Regulation of ornithine decarboxylase (ODC)	REACTOME	1352	49	1522
1523	Regulation of pyruvate dehydrogenase (PDH) complex	REACTOME	1355	12	1523
1524	Regulation of signaling by CBL	REACTOME	1360	18	1524
1525	Regulation of signaling by NODAL	REACTOME	1361	11	1525
1526	Removal of licensing factors from origins	REACTOME	1373	71	1490
1527	Removal of the Flap Intermediate	REACTOME	1374	13	1527
1528	Removal of the Flap Intermediate from the C-strand	REACTOME	1375	10	1528
1529	Repression of WNT target genes	REACTOME	1379	12	1529
1530	Reproduction	REACTOME	1380	26	955
1531	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	REACTOME	1382	24	1531
1532	Resolution of Abasic Sites (AP sites)	REACTOME	1381	37	689
1533	Resolution of D-Loop Structures	REACTOME	1383	34	1533
1534	Resolution of D-loop Structures through Holliday Junction Intermediates	REACTOME	1384	33	1533
1535	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	REACTOME	1385	26	1535
1536	Resolution of Sister Chromatid Cohesion	REACTOME	1386	93	1536
1537	Respiratory electron transport	REACTOME	1387	88	1537
1538	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.	REACTOME	1388	93	1538
1539	Response to elevated platelet cytosolic Ca2+	REACTOME	1389	123	1539
1540	Response to metal ions	REACTOME	1390	11	1209
1541	Retinoid metabolism and transport	REACTOME	1393	40	1541
1542	Retrograde neurotrophin signalling	REACTOME	1397	14	1542
1543	Retrograde transport at the Trans-Golgi-Network	REACTOME	1398	45	1543
1544	Rev-mediated nuclear export of HIV RNA	REACTOME	1399	33	1544
1545	Reversible hydration of carbon dioxide	REACTOME	1400	11	1545
1546	Rho GTPase cycle	REACTOME	1402	128	1546
1547	Ribosomal scanning and start codon recognition	REACTOME	1414	55	640
1548	Role of LAT2/NTAL/LAB on calcium mobilization	REACTOME	1454	129	1548
1549	Role of phospholipids in phagocytosis	REACTOME	1455	24	1549
1550	S Phase	REACTOME	1462	123	1550
1551	S33 mutants of beta-catenin aren't phosphorylated	REACTOME	1467	14	1217
1552	S37 mutants of beta-catenin aren't phosphorylated	REACTOME	1468	14	1217
1553	S45 mutants of beta-catenin aren't phosphorylated	REACTOME	1469	14	1217
1554	SALM protein interactions at the synapses	REACTOME	1471	19	1554
1555	SCF(Skp2)-mediated degradation of p27/p21	REACTOME	1477	58	1555
1556	SCF-beta-TrCP mediated degradation of Emi1	REACTOME	1476	53	1556
1557	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	REACTOME	1482	13	1557
1558	SHC-mediated cascade:FGFR1	REACTOME	1492	21	1558
1559	SHC-mediated cascade:FGFR2	REACTOME	1493	22	1559
1560	SHC-mediated cascade:FGFR3	REACTOME	1494	17	1560
1561	SHC-mediated cascade:FGFR4	REACTOME	1495	19	1561
1562	SHC1 events in EGFR signaling	REACTOME	1496	232	1656
1563	SHC1 events in ERBB2 signaling	REACTOME	1497	22	1563
1564	SHC1 events in ERBB4 signaling	REACTOME	1498	14	1564
1565	SIRT1 negatively regulates rRNA Expression	REACTOME	1583	67	1565
1566	SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs	REACTOME	1584	11	1566
1567	SLBP independent Processing of Histone Pre-mRNAs	REACTOME	1585	10	1567
1568	SLC-mediated transmembrane transport	REACTOME	1586	272	1568
1569	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	REACTOME	1587	32	1569
1570	SOS-mediated signalling	REACTOME	1593	232	1656
1571	SRP-dependent cotranslational protein targeting to membrane	REACTOME	1602	105	1571
1572	STING mediated induction of host immune responses	REACTOME	1611	14	1572
1573	SUMO E3 ligases SUMOylate target proteins	REACTOME	1614	99	1573
1574	SUMOylation	REACTOME	1615	105	1574
1575	SUMOylation of DNA damage response and repair proteins	REACTOME	1617	73	1575
1576	SUMOylation of DNA replication proteins	REACTOME	1618	45	1576
1577	SUMOylation of RNA binding proteins	REACTOME	1619	47	1577
1578	SUMOylation of transcription factors	REACTOME	1620	17	1578
1579	Scavenging by Class A Receptors	REACTOME	1474	20	1579
1580	Scavenging of heme from plasma	REACTOME	1475	12	1580
1581	SeMet incorporation into proteins	REACTOME	1486	11	1581
1582	Selenoamino acid metabolism	REACTOME	1478	111	1582
1583	Selenocysteine synthesis	REACTOME	1480	87	1583
1584	Sema3A PAK dependent Axon repulsion	REACTOME	1481	14	1584
1585	Sema4D in semaphorin signaling	REACTOME	1483	27	1585
1586	Sema4D induced cell migration and growth-cone collapse	REACTOME	1484	24	1586
1587	Semaphorin interactions	REACTOME	1485	64	1587
1588	Senescence-Associated Secretory Phenotype (SASP)	REACTOME	1487	107	1588
1589	Separation of Sister Chromatids	REACTOME	1488	155	1589
1590	Serotonin Neurotransmitter Release Cycle	REACTOME	1490	15	1590
1591	Serotonin receptors	REACTOME	1491	11	1591
1592	Sialic acid metabolism	REACTOME	1500	33	1592
1594	Signal amplification	REACTOME	1501	33	1594
1595	Signal attenuation	REACTOME	1502	10	1595
1596	Signal regulatory protein (SIRP) family interactions	REACTOME	1503	12	1596
1597	Signal transduction by L1	REACTOME	1505	20	1597
1598	Signaling by Activin	REACTOME	1508	13	1598
1599	Signaling by BMP	REACTOME	1509	22	1599
1600	Signaling by BRAF and RAF fusions	REACTOME	1510	57	1600
1601	Signaling by EGFR	REACTOME	1512	348	1601
1602	Signaling by EGFR in Cancer	REACTOME	1513	20	789
1603	Signaling by EGFRvIII in Cancer	REACTOME	1514	16	788
1604	Signaling by ERBB2	REACTOME	1515	50	1604
1605	Signaling by ERBB4	REACTOME	1516	43	1605
1606	Signaling by FGFR	REACTOME	1517	86	1606
1607	Signaling by FGFR in disease	REACTOME	1518	62	1607
1608	Signaling by FGFR1	REACTOME	1519	49	1608
1609	Signaling by FGFR1 in disease	REACTOME	1520	38	1609
1610	Signaling by FGFR2	REACTOME	1521	73	1610
1611	Signaling by FGFR2 IIIa TM	REACTOME	1522	19	1611
1612	Signaling by FGFR2 in disease	REACTOME	1523	42	1612
1613	Signaling by FGFR3	REACTOME	1524	39	1613
1614	Signaling by FGFR3 fusions in cancer	REACTOME	1525	10	1614
1615	Signaling by FGFR3 in disease	REACTOME	1526	21	1615
1616	Signaling by FGFR3 point mutants in cancer	REACTOME	1527	21	1615
1617	Signaling by FGFR4	REACTOME	1528	40	1617
1618	Signaling by FGFR4 in disease	REACTOME	1529	11	1618
1620	Signaling by Hedgehog	REACTOME	1531	132	1620
1621	Signaling by Hippo	REACTOME	1533	19	1621
1622	Signaling by Insulin receptor	REACTOME	1534	307	1622
1623	Signaling by Interleukins	REACTOME	1535	500	1623
1624	Signaling by Leptin	REACTOME	1536	240	1656
1625	Signaling by Ligand-Responsive EGFR Variants in Cancer	REACTOME	1537	20	789
1626	Signaling by MET	REACTOME	1538	68	1626
1627	Signaling by NODAL	REACTOME	1540	20	1627
1628	Signaling by NOTCH	REACTOME	1541	108	1628
1629	Signaling by NOTCH1	REACTOME	1542	69	1629
1630	Signaling by NOTCH1 HD Domain Mutants in Cancer	REACTOME	1543	15	790
1631	Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer	REACTOME	1544	54	791
1632	Signaling by NOTCH1 PEST Domain Mutants in Cancer	REACTOME	1546	54	791
1633	Signaling by NOTCH1 in Cancer	REACTOME	1545	54	791
1634	Signaling by NOTCH2	REACTOME	1547	32	1634
1635	Signaling by NOTCH3	REACTOME	1548	11	1635
1636	Signaling by NOTCH4	REACTOME	1549	11	1636
1637	Signaling by PDGF	REACTOME	1550	360	1637
1638	Signaling by PTK6	REACTOME	1551	67	1638
1639	Signaling by RAS mutants	REACTOME	1552	47	1639
1640	Signaling by Retinoic Acid	REACTOME	1553	39	1640
1641	Signaling by Rho GTPases	REACTOME	1554	396	1641
1642	Signaling by Robo receptor	REACTOME	1555	30	1642
1643	Signaling by SCF-KIT	REACTOME	1556	323	1643
1644	Signaling by TGF-beta Receptor Complex	REACTOME	1557	72	1644
1645	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	REACTOME	1559	284	1645
1646	Signaling by VEGF	REACTOME	1560	322	1646
1647	Signaling by WNT in cancer	REACTOME	1562	33	1647
1648	Signaling by Wnt	REACTOME	1561	324	1648
1649	Signaling by activated point mutants of FGFR1	REACTOME	1506	11	932
1650	Signaling by activated point mutants of FGFR3	REACTOME	1507	11	939
1651	Signaling by cytosolic FGFR1 fusion mutants	REACTOME	1511	18	1651
1652	Signaling by high-kinase activity BRAF mutants	REACTOME	1532	32	1652
1653	Signaling by moderate kinase activity BRAF mutants	REACTOME	1539	36	1352
1654	Signaling by the B Cell Receptor (BCR)	REACTOME	1558	221	1654
1655	Signalling by NGF	REACTOME	1577	451	1655
1656	Signalling to ERKs	REACTOME	1578	250	1656
1657	Signalling to RAS	REACTOME	1580	243	1656
1658	Signalling to p38 via RIT and RIN	REACTOME	1579	236	1656
1659	Smooth Muscle Contraction	REACTOME	1589	35	1659
1660	Sodium/Calcium exchangers	REACTOME	1592	13	1660
1661	Sphingolipid de novo biosynthesis	REACTOME	1594	41	1661
1662	Sphingolipid metabolism (REACTOME)	REACTOME	1596	79	1662
1663	Spry regulation of FGF signaling	REACTOME	1601	16	1663
1664	Stabilization of p53	REACTOME	1604	52	1664
1665	Stimuli-sensing channels	REACTOME	1610	97	1665
1666	Striated Muscle Contraction	REACTOME	1612	32	1666
1667	Sulfur amino acid metabolism	REACTOME	1613	24	1667
1668	Surfactant metabolism	REACTOME	1634	27	1668
1669	Switching of origins to a post-replicative state	REACTOME	1635	69	1490
1670	Syndecan interactions	REACTOME	1637	19	1670
1671	Synthesis And Processing Of GAG, GAGPOL Polyproteins	REACTOME	1644	11	1190
1672	Synthesis and interconversion of nucleotide di- and triphosphates	REACTOME	1643	23	1672
1673	Synthesis of DNA	REACTOME	1650	97	1673
1674	Synthesis of IP2, IP, and Ins in the cytosol	REACTOME	1652	10	1674
1675	Synthesis of IP3 and IP4 in the cytosol	REACTOME	1653	27	1675
1676	Synthesis of Leukotrienes (LT) and Eoxins (EX)	REACTOME	1654	22	1676
1677	Synthesis of PA	REACTOME	1655	31	1677
1678	Synthesis of PC	REACTOME	1656	27	1678
1679	Synthesis of PE	REACTOME	1657	12	1679
1680	Synthesis of PIPs at the Golgi membrane	REACTOME	1659	18	1680
1681	Synthesis of PIPs at the early endosome membrane	REACTOME	1658	13	1681
1682	Synthesis of PIPs at the plasma membrane	REACTOME	1660	46	1682
1683	Synthesis of Prostaglandins (PG) and Thromboxanes (TX)	REACTOME	1661	15	1683
1684	Synthesis of active ubiquitin: roles of E1 and E2 enzymes	REACTOME	1645	26	1684
1685	Synthesis of bile acids and bile salts	REACTOME	1646	34	1685
1686	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	REACTOME	1647	14	1686
1687	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	REACTOME	1648	15	1687
1688	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	REACTOME	1649	24	1688
1689	Synthesis of glycosylphosphatidylinositol (GPI)	REACTOME	1651	15	1689
1690	Synthesis of substrates in N-glycan biosythesis	REACTOME	1662	62	1690
1691	Synthesis of very long-chain fatty acyl-CoAs	REACTOME	1663	22	1691
1692	Synthesis, secretion, and deacylation of Ghrelin	REACTOME	1664	19	1692
1693	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	REACTOME	1665	19	1693
1694	Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)	REACTOME	1666	12	1694
1695	T41 mutants of beta-catenin aren't phosphorylated	REACTOME	1669	14	1217
1696	TAK1 activates NFkB by phosphorylation and activation of IKKs complex	REACTOME	1670	25	1696
1697	TBC/RABGAPs	REACTOME	1676	43	1697
1698	TCF dependent signaling in response to WNT	REACTOME	1678	227	1698
1699	TCR signaling	REACTOME	1679	110	1699
1700	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	REACTOME	1688	14	1700
1701	TGF-beta receptor signaling activates SMADs	REACTOME	1690	32	1701
1702	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	REACTOME	1691	16	1702
1703	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	REACTOME	1714	16	1703
1704	TNF signaling	REACTOME	1715	37	1704
1705	TNFR1-induced NFkappaB signaling pathway	REACTOME	1717	22	1705
1706	TNFR1-induced proapoptotic signaling	REACTOME	1718	13	1706
1707	TNFR2 non-canonical NF-kB pathway	REACTOME	1719	96	1707
1708	TNFs bind their physiological receptors	REACTOME	1720	27	1708
1709	TP53 Regulates Metabolic Genes	REACTOME	1733	78	1709
1710	TP53 Regulates Transcription of Caspase Activators and Caspases	REACTOME	1735	11	1710
1711	TP53 Regulates Transcription of Cell Cycle Genes	REACTOME	1736	48	1711
1712	TP53 Regulates Transcription of Cell Death Genes	REACTOME	1737	42	1712
1713	TP53 Regulates Transcription of DNA Repair Genes	REACTOME	1739	61	1713
1714	TP53 Regulates Transcription of Death Receptors and Ligands	REACTOME	1738	12	1714
1715	TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	REACTOME	1740	20	1715
1716	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	REACTOME	1741	13	1716
1717	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	REACTOME	1742	19	1717
1718	TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	REACTOME	1734	20	1718
1719	TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain	REACTOME	1743	13	1719
1720	TRAF3-dependent IRF activation pathway	REACTOME	1744	16	1720
1721	TRAF6 mediated IRF7 activation	REACTOME	1747	35	1721
1722	TRAF6 mediated NF-kB activation	REACTOME	1748	24	1722
1723	TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation	REACTOME	1745	83	1753
1724	TRAF6 mediated induction of TAK1 complex	REACTOME	1746	16	1724
1725	TRIF-mediated TLR3/TLR4 signaling	REACTOME	1792	93	1240
1726	TRIF-mediated programmed cell death	REACTOME	1791	10	1726
1727	TRP channels	REACTOME	1801	24	1727
1728	Tandem pore domain potassium channels	REACTOME	1671	12	1728
1729	Tat-mediated HIV elongation arrest and recovery	REACTOME	1674	30	1355
1730	Tat-mediated elongation of the HIV-1 transcript	REACTOME	1673	42	958
1731	Telomere C-strand (Lagging Strand) Synthesis	REACTOME	1682	23	1731
1732	Telomere Maintenance	REACTOME	1683	78	1732
1733	Termination of O-glycan biosynthesis	REACTOME	1684	25	1733
1734	Termination of translesion DNA synthesis	REACTOME	1685	33	1734
1735	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	REACTOME	1687	12	1735
1736	The NLRP3 inflammasome	REACTOME	1697	12	1736
1737	The canonical retinoid cycle in rods (twilight vision)	REACTOME	1695	23	1737
1738	The citric acid (TCA) cycle and respiratory electron transport	REACTOME	1696	134	1738
1739	The phototransduction cascade	REACTOME	1698	34	1739
1740	The role of GTSE1 in G2/M progression after G2 checkpoint	REACTOME	1699	58	1740
1741	The role of Nef in HIV-1 replication and disease pathogenesis	REACTOME	1700	28	1741
1742	Thrombin signalling through proteinase activated receptors (PARs)	REACTOME	1703	32	1742
1743	Thromboxane signalling through TP receptor	REACTOME	1705	23	1743
1744	Thyroxine biosynthesis	REACTOME	1709	10	1744
1745	Tie2 Signaling	REACTOME	1710	18	1745
1746	Tight junction interactions	REACTOME	1712	28	1746
1747	Toll Like Receptor 10 (TLR10) Cascade	REACTOME	1721	78	1237
1748	Toll Like Receptor 2 (TLR2) Cascade	REACTOME	1722	87	1241
1749	Toll Like Receptor 3 (TLR3) Cascade	REACTOME	1723	93	1240
1750	Toll Like Receptor 4 (TLR4) Cascade	REACTOME	1724	118	1750
1751	Toll Like Receptor 5 (TLR5) Cascade	REACTOME	1725	78	1237
1752	Toll Like Receptor 7/8 (TLR7/8) Cascade	REACTOME	1726	85	1753
1753	Toll Like Receptor 9 (TLR9) Cascade	REACTOME	1727	88	1753
1754	Toll Like Receptor TLR1:TLR2 Cascade	REACTOME	1728	87	1241
1755	Toll Like Receptor TLR6:TLR2 Cascade	REACTOME	1729	87	1241
1756	Toll-Like Receptors Cascades	REACTOME	1731	142	1756
1757	Trafficking and processing of endosomal TLR	REACTOME	1749	12	1757
1758	Trafficking of AMPA receptors	REACTOME	1750	29	1025
1759	Trafficking of GluR2-containing AMPA receptors	REACTOME	1751	14	1759
1760	Transcription of the HIV genome	REACTOME	1754	66	1760
1761	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	REACTOME	1755	78	1761
1762	Transcriptional Regulation by TP53	REACTOME	1761	344	1762
1763	Transcriptional activation of mitochondrial biogenesis	REACTOME	1756	39	1763
1764	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	REACTOME	1757	43	1764
1765	Transcriptional regulation by small RNAs	REACTOME	1759	104	1765
1766	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	REACTOME	1760	37	1766
1767	Transcriptional regulation of pluripotent stem cells	REACTOME	1762	35	1767
1768	Transcriptional regulation of white adipocyte differentiation	REACTOME	1763	83	1768
1769	Transferrin endocytosis and recycling	REACTOME	1764	29	1769
1770	Translation	REACTOME	1765	147	1770
1771	Translation initiation complex formation	REACTOME	1766	55	640
1772	Translesion Synthesis by POLH	REACTOME	1767	18	1772
1773	Translesion synthesis by POLI	REACTOME	1768	17	1773
1774	Translesion synthesis by POLK	REACTOME	1769	17	1774
1775	Translesion synthesis by REV1	REACTOME	1770	16	1775
1776	Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template	REACTOME	1771	39	1776
1777	Translocation of GLUT4 to the plasma membrane	REACTOME	1772	62	1777
1778	Translocation of ZAP-70 to Immunological synapse	REACTOME	1773	17	1778
1779	Transmembrane transport of small molecules	REACTOME	1774	635	1779
1780	Transmission across Chemical Synapses	REACTOME	1775	201	1780
1781	Transport of Mature Transcript to Cytoplasm	REACTOME	1781	79	1781
1782	Transport of Mature mRNA Derived from an Intronless Transcript	REACTOME	1779	42	1784
1783	Transport of Mature mRNA derived from an Intron-Containing Transcript	REACTOME	1778	68	1783
1784	Transport of Mature mRNAs Derived from Intronless Transcripts	REACTOME	1780	43	1784
1785	Transport of Ribonucleoproteins into the Host Nucleus	REACTOME	1783	30	1785
1786	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	REACTOME	1776	101	1786
1787	Transport of inorganic cations/anions and amino acids/oligopeptides	REACTOME	1777	100	1787
1788	Transport of organic anions	REACTOME	1782	11	1788
1789	Transport of the SLBP Dependant Mature mRNA	REACTOME	1784	34	1789
1790	Transport of the SLBP independent Mature mRNA	REACTOME	1785	33	1789
