setID	setSize	setScore	N	setP	setQ	setName	setID.orig
1317	15	2.62254867051931	15	0.4066	0.460437229648714	Organic cation/anion/zwitterion transport	1115
1440	81	9.32335658200908	81	0.407	0.460437229648714	RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways	1418
278	60	6.85402597755541	60	0.4075	0.460437229648714	Mitophagy - animal	977
159	21	3.03241631758163	21	0.4076	0.460437229648714	Citrate cycle (TCA cycle, Krebs cycle)	289
479	30	4.04155570577557	30	0.4082	0.460437229648714	HIF-2-alpha transcription factor network	726
1095	147	13.8840269761248	147	0.4082	0.460437229648714	Influenza Infection	789
1114	28	4.08350955675844	28	0.4083	0.460437229648714	Interaction between L1 and Ankyrins	816
446	48	5.54749464482113	48	0.4084	0.460437229648714	Caspase cascade in apoptosis	227
829	53	6.02964044305303	53	0.4096	0.461251287715382	Deadenylation-dependent mRNA decay	369
934	19	2.85787087835422	19	0.41	0.461251287715382	FGFR2 ligand binding and activation	549
962	16	2.46477806472847	16	0.4111	0.461994150751865	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	568
1781	79	8.40393811515268	79	0.4127	0.463296726118118	Transport of Mature Transcript to Cytoplasm	1781
1068	41	5.02174273811088	41	0.4168	0.467400024198314	Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism	731
1438	21	2.86947547421589	21	0.4192	0.468934748656415	RHO GTPases activate PAKs	1409
1805	12	1.9191354713606	12	0.4195	0.468934748656415	Unwinding of DNA	1820
1770	147	13.3406575879756	147	0.4197	0.468934748656415	Translation	1765
510	58	6.23945301674507	58	0.4203	0.468934748656415	Notch signaling pathway (PID)	1078
185	47	5.31798532330789	47	0.4204	0.468934748656415	Fanconi anemia pathway	519
355	20	2.76819478134095	20	0.421	0.469106028626119	Renin-angiotensin system	1378
470	47	5.29277835838192	47	0.4223	0.469558691860267	FGF signaling pathway	544
1865	100	9.84010188934613	100	0.4223	0.469558691860267	tRNA processing	1799
392	162	14.8234911230034	162	0.4232	0.470061988845753	Tight junction	1711
255	107	10.2051739569823	107	0.424	0.47012612808741	Leukocyte transendothelial migration	877
595	23	3.10260052041034	23	0.4244	0.47012612808741	APC/C:Cdc20 mediated degradation of Cyclin B	112
808	19	2.68550965808161	19	0.4246	0.47012612808741	Cytosolic sulfonation of small molecules	356
831	57	6.11456539180816	57	0.4253	0.470405497482513	Dectin-1 mediated noncanonical NF-kB signaling*	371
1058	97	9.4769937805359	97	0.4264	0.471126236419783	Hedgehog 'off' state	702
518	25	3.01387946214463	25	0.4291	0.473279387333011	Plasma membrane estrogen receptor signaling	1212
42	14	2.07756600657853	14	0.4295	0.473279387333011	pyrimidine deoxyribonucleotides de novo biosynthesis	1290
1811	22	2.89386070638011	22	0.4297	0.473279387333011	VLDL interactions	1852
1260	18	2.36588587749668	18	0.4309	0.47355249760633	Na+/Cl- dependent neurotransmitter transporters	1019
1188	76	7.80276229511423	76	0.4312	0.47355249760633	Meiotic synapsis	921
695	10	1.49356634981081	10	0.4313	0.47355249760633	Beta-oxidation of pristanoyl-CoA	180
598	70	7.07000982993595	70	0.4319	0.473716275542114	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	115
616	16	2.11812371570152	16	0.4328	0.474208414608421	Activated point mutants of FGFR2	18
153	93	8.70948075202603	93	0.4339	0.474918435246148	Choline metabolism in cancer	274
1234	12	1.76140781178	12	0.4346	0.475189620072567	Mitotic Telophase/Cytokinesis	985
1618	11	1.58831490540345	11	0.4359	0.475506534766883	Signaling by FGFR4 in disease	1529
1245	35	3.89649248052364	35	0.4364	0.475506534766883	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	1018
549	63	6.22317207587575	63	0.4365	0.475506534766883	Signaling events mediated by VEGFR1 and VEGFR2	1573
1229	176	15.2257815864332	176	0.4367	0.475506534766883	Mitotic G2-G2/M phases*	980
790	15	2.09691018611495	15	0.4391	0.477605122031599	Constitutive Signaling by NOTCH1 HD Domain Mutants*	322
803	69	6.91305376671302	71	0.4396	0.477605122031599	Cyclin E associated events during G1/S transition*	347
968	71	7.23989853332189	71	0.4405	0.477605122031599	Formation of the cornified envelope	571
1668	27	3.16456001504999	27	0.4406	0.477605122031599	Surfactant metabolism	1634
995	19	2.29880131437284	19	0.4409	0.477605122031599	GABA synthesis, release, reuptake and degradation	610
233	127	11.424679456657	127	0.4415	0.477762533605292	Hepatitis C	716
848	58	5.82984044666238	58	0.4421	0.477919621286857	Degradation of GLI1 by the proteasome	389
320	145	12.5734394178793	145	0.4437	0.478054942611232	Phagosome	1171
1583	87	7.6406127102995	87	0.4437	0.478054942611232	Selenocysteine synthesis	1480
374	33	3.64430948717776	33	0.444	0.478054942611232	Starch and sucrose metabolism	1606
798	12	1.60520536344593	12	0.4445	0.478054942611232	Creation of C4 and C2 activators	335
1769	29	3.11665812821156	29	0.4445	0.478054942611232	Transferrin endocytosis and recycling	1764
1556	53	5.26416634984089	53	0.4466	0.479379220977773	SCF-beta-TrCP mediated degradation of Emi1	1476
1150	91	8.42374410925541	91	0.4469	0.479379220977773	L1CAM interactions	867
1596	12	1.61585822009073	12	0.4471	0.479379220977773	Signal regulatory protein (SIRP) family interactions	1503
143	42	4.26543922340352	42	0.4483	0.480175881833223	Carbohydrate digestion and absorption	218
175	78	7.03748367899928	78	0.4493	0.480359437507968	EGFR tyrosine kinase inhibitor resistance	463
13	12	1.65183004205842	12	0.4494	0.480359437507968	bile acid biosynthesis, neutral pathway	184
1823	20	2.33605226835929	20	0.45	0.480359437507968	VxPx cargo-targeting to cilium	1857
1302	109	9.60469684661561	109	0.4503	0.480359437507968	Nucleotide Excision Repair	1096
761	46	4.60310801732655	46	0.4517	0.481364198835922	Chondroitin sulfate/dermatan sulfate metabolism	278
63	78	7.26867939200263	73	0.4526	0.481834627854457	Adenovirus (dsDNA)	57
774	128	10.7639640095742	128	0.4539	0.482729510633473	Clathrin-mediated endocytosis	300
1368	17	1.91978364806986	17	0.455	0.482732616568854	Phospholipase C-mediated cascade; FGFR2	1180
1230	166	13.4672347320317	166	0.4552	0.482732616568854	Mitotic Metaphase and Anaphase*	981
1014	135	11.4462545483322	135	0.4553	0.482732616568854	Gene Silencing by RNA	626
1543	45	4.24538668294179	45	0.4559	0.482732616568854	Retrograde transport at the Trans-Golgi-Network	1398
363	82	7.22820616344911	82	0.4562	0.482732616568854	Salmonella infection	1472
710	21	2.29211137944656	21	0.4572	0.483304065579829	CD28 dependent PI3K/Akt signaling	231
1390	954	69.9485841881503	954	0.4578	0.483451952709987	Post-translational protein modification	1234
1645	284	22.06982905468	287	0.4613	0.486658964069891	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)*	1559
918	11	1.23048710198336	11	0.4624	0.486947125985758	Ethanol oxidation	509
1221	21	2.18181305417015	21	0.4625	0.486947125985758	Mitochondrial tRNA aminoacylation	975
1451	47	4.29178637138085	47	0.4642	0.487346257016684	RNA Polymerase I Transcription Initiation	1431
222	26	2.54777368769559	26	0.4644	0.487346257016684	Glycosphingolipid biosynthesis - lacto and neolacto series	671
1261	10	1.10390815569844	10	0.465	0.487346257016684	Nef Mediated CD4 Down-regulation	1025
1659	35	3.27969505422824	35	0.4654	0.487346257016684	Smooth Muscle Contraction	1589
462	32	3.0319936950012	32	0.4655	0.487346257016684	EPO signaling pathway	491
1711	48	4.25046561713134	48	0.4657	0.487346257016684	TP53 Regulates Transcription of Cell Cycle Genes	1736
1609	38	3.45060100379493	38	0.4666	0.487346257016684	Signaling by FGFR1 in disease	1520
1642	30	2.99765554210255	30	0.4668	0.487346257016684	Signaling by Robo receptor	1555
141	10	1.18521857104867	10	0.4684	0.487346257016684	C5 isoprenoid biosynthesis, mevalonate pathway*	204
849	58	5.04626467101515	59	0.4687	0.487346257016684	Degradation of GLI2 by the proteasome*	390
494	42	3.83496348955995	42	0.4694	0.487346257016684	IL6-mediated signaling events	777
1685	34	3.23848448217838	34	0.4699	0.487346257016684	Synthesis of bile acids and bile salts	1646
1213	17	1.83440239647307	17	0.47	0.487346257016684	Miscellaneous transport and binding events	962
716	13	1.37096273934711	13	0.4702	0.487346257016684	CLEC7A (Dectin-1) induces NFAT activation	302
1514	12	1.35025683039703	12	0.4703	0.487346257016684	Regulation of gene expression by Hypoxia-inducible Factor	1335
1716	13	1.33162964307734	13	0.4703	0.487346257016684	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	1741
916	146	11.3571606820033	146	0.471	0.487590770116604	Epigenetic regulation of gene expression	489
308	70	5.72121768763988	70	0.4724	0.488111391772841	PPAR signaling pathway	1238
1231	101	7.83326049366583	101	0.4733	0.488111391772841	Mitotic Prometaphase	982
126	119	9.05529877188811	119	0.4739	0.488111391772841	Autophagy - animal	157
485	33	2.86729739345947	33	0.4745	0.488111391772841	IL1-mediated signaling events	768
50	63	5.25040138807108	63	0.4746	0.488111391772841	superpathway of inositol phosphate compounds	1625
334	83	6.48844121659042	83	0.4755	0.488111391772841	Prostate cancer	1266
1780	201	14.9019057829898	201	0.4756	0.488111391772841	Transmission across Chemical Synapses	1775
459	31	2.69492425717177	31	0.4758	0.488111391772841	EPHA forward signaling	482
23	16	1.59653648413452	16	0.4763	0.488111391772841	glutathione-mediated detoxification	650
689	37	3.18742474680432	37	0.4768	0.488111391772841	Base Excision Repair*	170
472	44	3.61722131948866	44	0.4769	0.488111391772841	FOXA2 and FOXA3 transcription factor networks	577
1516	15	1.4575010594409	15	0.4774	0.488111391772841	Regulation of innate immune responses to cytosolic DNA	1342
1189	581	41.439407595134	581	0.4779	0.488111391772841	Membrane Trafficking	926
191	66	5.37456827872992	66	0.4787	0.488111391772841	Fc epsilon RI signaling pathway	534
442	44	3.53109588611829	44	0.4788	0.488111391772841	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	207
12	10	1.03027212657652	10	0.4792	0.488111391772841	adenosine deoxyribonucleotides de novo biosynthesis*	56
504	33	2.84790495093833	33	0.4794	0.488111391772841	N-cadherin signaling events	1012
1025	29	2.49256747200232	29	0.4799	0.488147466385587	Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity*	644
1474	16	1.40009525750099	16	0.4807	0.488488331840516	Rap1 signalling	1305
300	113	8.37532805926674	113	0.4815	0.488828538618238	Oocyte meiosis	1109
965	35	2.8572849454104	35	0.4824	0.489269512654447	Formation of the Early Elongation Complex*	572
936	10	0.969556321288741	10	0.4844	0.490721826721621	FGFR2b ligand binding and activation	551
577	31	2.54731599181943	31	0.485	0.490721826721621	a6b1 and a6b4 Integrin signaling	6
41	14	1.33529363195719	14	0.4854	0.490721826721621	pyrimidine deoxyribonucleotides biosynthesis from CTP	1289
718	80	6.27152181606643	80	0.4857	0.490721826721621	COPI-dependent Golgi-to-ER retrograde traffic	328
389	29	2.45350440990737	29	0.4864	0.49095699024392	Thyroid cancer	1706
1607	62	4.50713879620675	62	0.4869	0.490990022371075	Signaling by FGFR in disease	1518
102	34	2.78091624290857	34	0.4881	0.491728194468681	African trypanosomiasis	69
655	39	3.04774740580787	39	0.4889	0.492042921974523	Amine ligand-binding receptors	86
1717	19	1.64930066149498	19	0.4894	0.492042921974523	TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	1742
1192	15	1.30448859469301	15	0.4904	0.492042921974523	Metabolism of Angiotensinogen to Angiotensins	935
1322	21	1.74409851822981	21	0.4908	0.492042921974523	PCNA-Dependent Long Patch Base Excision Repair	1154
1714	12	1.01219455251468	12	0.491	0.492042921974523	TP53 Regulates Transcription of Death Receptors and Ligands	1738
1476	10	0.927267791185148	10	0.4928	0.492042921974523	Reactions specific to the complex N-glycan synthesis pathway	1309
1829	28	2.0523875984566	28	0.4928	0.492042921974523	YAP1- and WWTR1 (TAZ)-stimulated gene expression	1865
1773	17	1.43827782549359	17	0.4929	0.492042921974523	Translesion synthesis by POLI	1768
1676	22	1.84798509994931	22	0.4931	0.492042921974523	Synthesis of Leukotrienes (LT) and Eoxins (EX)	1654
1731	23	1.97682678306507	23	0.4934	0.492042921974523	Telomere C-strand (Lagging Strand) Synthesis	1682
1353	13	1.11757648689621	13	0.4937	0.492042921974523	Passive transport by Aquaporins	1147
270	66	4.70094314294305	66	0.4944	0.492042921974523	Melanoma	923
1212	12	0.91418646907525	12	0.4945	0.492042921974523	Miscellaneous substrates	961
378	10	0.797448925363297	10	0.4964	0.493099084567158	Synthesis and degradation of ketone bodies	1642
788	16	1.37055320464403	16	0.4965	0.493099084567158	Constitutive Signaling by EGFRvIII*	320
93	42	3.04301174496094	42	0.4973	0.493427227402112	ABC transporters	9
419	147	10.0508042683167	147	0.4995	0.495142537992914	mTOR signaling pathway (KEGG)	997
949	33	2.33959536979292	33	0.5011	0.495623255734805	Fanconi Anemia Pathway	520
676	13	1.01740636972226	13	0.5012	0.495623255734805	Assembly Of The HIV Virion	138
1500	67	4.69346219056617	67	0.5014	0.495623255734805	Regulation of RAS by GAPs	1357
1651	18	1.33531172417828	18	0.5021	0.495777792556736	Signaling by cytosolic FGFR1 fusion mutants	1511
1350	27	2.0519828072504	27	0.5025	0.495777792556736	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	1278
1089	10	0.769401658853337	10	0.504	0.495986838384686	Import of palmitoyl-CoA into the mitochondrial matrix	780
78	13	1.02892300520944	11	0.5042	0.495986838384686	Human T-lymphotropic virus (dsDNA)	755
875	13	0.97363018830087	13	0.5046	0.495986838384686	Downregulation of ERBB2:ERBB3 signaling	433
1505	14	0.967973673293395	14	0.5046	0.495986838384686	Regulation of TP53 Activity through Association with Co-factors	1367
1446	90	5.73384462063115	90	0.5068	0.497157345794298	RNA Polymerase I Chain Elongation	1426
1491	22	1.54366832490447	22	0.5079	0.497157345794298	Regulation of FZD by ubiquitination	1334
1342	17	1.1253823711681	17	0.5088	0.497157345794298	PKA-mediated phosphorylation of CREB	1209
96	52	3.55222183650393	52	0.5092	0.497157345794298	Acute myeloid leukemia	47
1807	13	0.903089431823329	13	0.5097	0.497157345794298	Uptake and function of anthrax toxins	1822
249	132	8.65134754793509	132	0.5099	0.497157345794298	Insulin signaling pathway	810
1772	18	1.22624053641783	18	0.5115	0.497157345794298	Translesion Synthesis by POLH	1767
262	11	0.798299387889904	11	0.5116	0.497157345794298	Lysine degradation, lysine => saccharopine => acetoacetyl-CoA	898
1622	307	19.988318258828	307	0.5129	0.497157345794298	Signaling by Insulin receptor	1534
359	144	8.83281695407716	144	0.5133	0.497157345794298	Ribosome	1415
865	23	1.42136330310675	23	0.5136	0.497157345794298	Diseases associated with glycosaminoglycan metabolism	409
1788	11	0.602083430622778	11	0.5143	0.497157345794298	Transport of organic anions	1782
14	11	0.718411960407765	11	0.5145	0.497157345794298	cholesterol biosynthesis I*	271
497	45	2.89924328597543	45	0.5145	0.497157345794298	Integrins in angiogenesis	815
1347	12	0.848754450554328	12	0.5146	0.497157345794298	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	1237
2	27	1.75347731842142	27	0.5148	0.497157345794298	3-phosphoinositide biosynthesis	3
404	59	3.6324574821159	59	0.515	0.497157345794298	VEGF signaling pathway	1834
1629	69	4.49394675868047	69	0.515	0.497157345794298	Signaling by NOTCH1	1542
556	11	0.686998088619266	11	0.5154	0.497157345794298	Sumoylation by RanBP2 regulates transcriptional repression	1616
493	56	4.01305339031969	56	0.5155	0.497157345794298	IL4-mediated signaling events	776
1171	15	0.989982978894786	15	0.5158	0.497157345794298	MAP3K8 (TPL2)-dependent MAPK1/3 activation	909
160	14	1.01098450553891	14	0.5162	0.497157345794298	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	291
253	68	4.38024909873932	68	0.519	0.499396311790585	Leishmaniasis	874
1108	26	1.4453099711228	26	0.5198	0.499635901275588	Insulin receptor recycling	806
895	34	1.96006801181578	34	0.5202	0.499635901275588	EPHA-mediated growth cone collapse	483
1557	13	0.742296705343257	13	0.5211	0.500043245329336	SEMA3A-Plexin repulsion signaling by inhibiting Integrin adhesion	1482
168	34	2.14127245171741	34	0.5231	0.501504433852719	DNA replication	425
1682	46	2.72956827624468	46	0.5255	0.50231115844336	Synthesis of PIPs at the plasma membrane	1660
1765	104	5.74686535961957	104	0.5256	0.50231115844336	Transcriptional regulation by small RNAs	1759
193	37	2.22542227897489	37	0.5261	0.50231115844336	Ferroptosis	542
1533	34	1.9565570228523	34	0.5264	0.50231115844336	Resolution of D-Loop Structures*	1383
1373	19	1.08984115729096	19	0.5266	0.50231115844336	Phosphorylation of the APC/C	1188
799	48	2.85527263101703	48	0.5281	0.50231115844336	Cross-presentation of soluble exogenous antigens (endosomes)	339
1464	18	1.0603896377039	18	0.5282	0.50231115844336	RNA Polymerase III Chain Elongation	1445
163	59	3.21213949248329	59	0.5286	0.50231115844336	Colorectal cancer	311
299	19	0.995375292846495	19	0.5289	0.50231115844336	One carbon pool by folate	1108
507	55	3.17682356134321	55	0.529	0.50231115844336	Neurotrophic factor-mediated Trk receptor signaling	1049
636	119	6.55682670297647	119	0.5292	0.50231115844336	Activation of anterior HOX genes in hindbrain development during early embryogenesis*	21
426	18	1.0411090666646	18	0.53	0.502616475400345	Arf1 pathway	127
617	74	4.23116741160317	74	0.5306	0.502731746171027	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins*	22
1627	20	1.02782474084658	20	0.5317	0.503320121378824	Signaling by NODAL	1540
1569	32	1.82515991483612	32	0.5335	0.504059575988229	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	1587
714	29	1.63703943720227	29	0.5339	0.504059575988229	CDO in myogenesis*	238
1759	14	0.741336668478203	14	0.534	0.504059575988229	Trafficking of GluR2-containing AMPA receptors	1751
569	29	1.54163681153214	29	0.5344	0.504059575988229	VEGFR1 specific signals	1836
1589	155	8.91472047671838	155	0.5353	0.504455646000913	Separation of Sister Chromatids	1488
1360	28	1.4493074200419	28	0.5359	0.504568545744717	Peroxisomal lipid metabolism	1168
887	32	1.69962120336035	32	0.5368	0.504963450932171	E2F mediated regulation of DNA replication	451
1775	16	0.752155839551785	16	0.5374	0.505075694500288	Translesion synthesis by REV1	1770
1652	32	1.72726687594158	32	0.5379	0.505093836387901	Signaling by high-kinase activity BRAF mutants	1532
558	30	1.37706430559878	30	0.5395	0.506143935367524	Syndecan-2-mediated signaling events	1639
793	19	0.893078978801867	19	0.5401	0.50617821795464	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	325
605	70	3.42297002871905	70	0.5405	0.50617821795464	AURKA Activation by TPX2*	151
34	25	1.22936712441236	25	0.5412	0.506382446659431	mucin core 1 and core 2 O-glycosylation	1001
288	114	5.86869790111539	114	0.5449	0.509031421107341	Neurotrophin signaling pathway	1050
440	33	1.49770835811447	33	0.545	0.509031421107341	CXCR3-mediated signaling events	342
1226	19	0.784658509846019	19	0.5456	0.509060427399501	Mitophagy*	976
1341	17	0.560735062470205	17	0.546	0.509060427399501	PKA activation in glucagon signalling	1208
286	122	5.97943572779601	122	0.549	0.510312902257523	Natural killer cell mediated cytotoxicity	1021
1487	78	3.9668493139725	78	0.5494	0.510312902257523	Regulation of APC/C activators between G1/S and early anaphase	1326
425	46	2.17433797568996	46	0.5496	0.510312902257523	Angiopoietin receptor Tie2-mediated signaling	99
876	22	0.844522645045711	22	0.5503	0.510312902257523	Downregulation of SMAD2/3:SMAD4 transcriptional activity	434
1859	52	2.53829270559258	52	0.5503	0.510312902257523	rRNA modification in the nucleus and cytosol	1458
91	11	0.313691993583019	11	0.5505	0.510312902257523	Varicella Zoster Virus (dsDNA)	1830
1531	24	0.99515262941852	24	0.5508	0.510312902257523	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	1382
833	16	0.486952021787072	16	0.5517	0.510312902257523	Defective B3GALT6 causes EDSP2 and SEMDJL1*	373
594	84	4.24616973288826	84	0.5518	0.510312902257523	APC/C-mediated degradation of cell cycle proteins*	111
523	29	1.1927220817021	29	0.5522	0.510312902257523	Reelin signaling pathway	1318
806	10	0.307644596723205	10	0.553	0.510431604998797	Cytosolic iron-sulfur cluster assembly	354
764	100	4.76753533350343	100	0.5533	0.510431604998797	Chromosome Maintenance	281
1836	18	0.614649720195745	18	0.5543	0.510905571076411	cGMP effects	261
584	23	0.878911979442244	23	0.5558	0.511682901142202	A tetrasaccharide linker sequence is required for GAG synthesis	5
1037	52	2.39841904153314	52	0.5569	0.511682901142202	Golgi Associated Vesicle Biogenesis	678
1179	11	0.274759250225134	11	0.5575	0.511682901142202	MET activates RAP1 and RAC1	928
755	77	3.32715063962396	77	0.5579	0.511682901142202	Centrosome maturation*	258
281	47	2.038922766111	47	0.5585	0.511682901142202	N-Glycan biosynthesis	1015
384	11	0.291372670924674	11	0.5585	0.511682901142202	Taurine and hypotaurine metabolism	1675
142	172	8.4311617817282	172	0.5594	0.511682901142202	Calcium signaling pathway	210
1810	28	1.09724896970774	28	0.5594	0.511682901142202	VEGFR2 mediated vascular permeability	1838
544	71	3.25137889098203	71	0.56	0.511682901142202	Signaling events mediated by Hepatocyte Growth Factor Receptor (c-Met)	1567
447	22	0.659430388730401	22	0.5602	0.511682901142202	Cellular roles of Anthrax toxin	255
1209	11	-0.376783622994769	11	0.5605	0.511682901142202	Metallothioneins bind metals*	952
576	27	1.05641007613195	27	0.5611	0.511785999110036	Wnt signaling network	1859
397	35	1.20844103471784	35	0.5633	0.513347031594462	Tryptophan metabolism	1805
729	61	2.50436994463347	61	0.5648	0.514267986853234	Ca2+ pathway	206
868	79	3.22783509632976	79	0.5654	0.514368578864692	Diseases of glycosylation	412
1580	12	0.0785004657746553	12	0.5698	0.517566202929449	Scavenging of heme from plasma	1475
750	14	0.212303741033787	14	0.5699	0.517566202929449	Cell-extracellular matrix interactions	251
109	47	1.4828185086665	47	0.572	0.518667604178624	Amino sugar and nucleotide sugar metabolism	90
691	24	0.544539376402297	24	0.5721	0.518667604178624	Basigin interactions	172
1290	89	3.61736070474018	89	0.5745	0.519428808625199	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	1073
532	26	0.631739070140537	26	0.5746	0.519428808625199	Regulation of p38-alpha and p38-beta	1353
509	17	0.176718737527485	17	0.5753	0.519428808625199	Nongenotropic Androgen signaling	1070
942	13	-0.0254819011371538	13	0.5757	0.519428808625199	FGFRL1 modulation of FGFR1 signaling	557
1280	135	5.91117148456213	135	0.5759	0.519428808625199	Neurotransmitter Receptor Binding And Downstream Transmission In The Postsynaptic Cell	1047
89	10	0.0396697408219648	9	0.576	0.519428808625199	Sindbis Virus (ssRNA)	1582
1340	16	0.168831037455699	16	0.5764	0.519428808625199	PKA activation	1207
1499	85	3.1226605737064	85	0.5776	0.519723398010864	Regulation of PLK1 Activity at G2/M Transition	1354
282	15	0.26912377905476	15	0.5781	0.519723398010864	N-glycan biosynthesis, complex type	1016
672	49	1.44418761306672	49	0.5783	0.519723398010864	Apoptotic execution phase	123
398	173	7.34427989824091	173	0.5791	0.519723398010864	Tuberculosis	1806
492	26	0.50103512702853	26	0.5792	0.519723398010864	IL27-mediated signaling events	775
864	56	1.806471793223	56	0.5799	0.519827345625458	Diseases associated with O-glycosylation of proteins	410
1554	19	0.286084840688352	19	0.5804	0.519827345625458	SALM protein interactions at the synapses	1471
593	25	0.490176852092045	25	0.5808	0.519827345625458	APC-Cdc20 mediated degradation of Nek2A	109
1003	106	4.21546070253909	107	0.5818	0.519967527587989	GTP hydrolysis and joining of the 60S ribosomal subunit*	689
452	54	1.71435551085814	54	0.583	0.519967527587989	Coregulation of Androgen receptor activity	332
964	96	3.51365222743753	96	0.5835	0.519967527587989	Formation of a pool of free 40S subunits	562
431	31	0.596041921832405	31	0.5846	0.519967527587989	Aurora A signaling	152
1159	10	-0.119581160470026	10	0.5847	0.519967527587989	Ligand-independent caspase activation via DCC	881
696	10	0.00524753171734625	10	0.5848	0.519967527587989	Bicarbonate transporters	181
113	50	1.1907405831584	50	0.5849	0.519967527587989	Amyotrophic lateral sclerosis (ALS)	96
826	11	-0.0885992284026406	11	0.5855	0.519967527587989	DSCAM interactions	446
1736	12	0.0220472307374249	12	0.5856	0.519967527587989	The NLRP3 inflammasome	1697
794	43	1.08408256593418	43	0.586	0.519967527587989	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	326
517	22	0.362005662637155	22	0.5864	0.519967527587989	Paxillin-independent events mediated by a4b1 and a4b7	1153
758	12	0.00975585932099575	12	0.5871	0.520149280982463	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	269
858	273	12.2016341918495	273	0.5891	0.521169949574344	Deubiquitination	400
475	46	1.053937434329	46	0.5904	0.521169949574344	FoxO family signaling	579
1744	10	-0.0640974483313771	10	0.5905	0.521169949574344	Thyroxine biosynthesis	1709
1271	10	-0.156267757710444	10	0.5917	0.521169949574344	Negative regulation of activity of TFAP2 (AP-2) family transcription factors	1028
613	30	0.572574023584134	30	0.5919	0.521169949574344	Activated NOTCH1 Transmits Signal to the Nucleus	16
733	26	0.504023416638923	26	0.592	0.521169949574344	Calnexin/calreticulin cycle	212
986	113	4.34252866110686	113	0.5925	0.521169949574344	G1/S Transition	601
82	11	-0.169497067115168	10	0.5935	0.521169949574344	JC Virus (dsDNA)	855
350	217	9.10712021442526	217	0.5938	0.521169949574344	Ras signaling pathway	1308
703	25	0.197671101527171	25	0.5942	0.521169949574344	Budding and maturation of HIV virion	197
1004	33	0.377048294391518	33	0.5942	0.521169949574344	Gamma carboxylation, hypusine formation and arylsulfatase activation	613
800	22	0.175176438277046	22	0.5945	0.521169949574344	Cyclin A/B1 associated events during G2/M transition	345
207	110	3.39768208219496	110	0.5947	0.521169949574344	Glutamatergic synapse	646
921	87	2.61835926725725	87	0.5963	0.52170495066551	Eukaryotic Translation Termination	513
652	28	0.105773560385862	28	0.5966	0.52170495066551	Adrenaline,noradrenaline inhibits insulin secretion	65
1784	43	0.777916091791561	43	0.5968	0.52170495066551	Transport of Mature mRNAs Derived from Intronless Transcripts*	1780
346	69	1.8191148353361	69	0.5973	0.521708002632321	RNA degradation	1422
1407	166	6.63803928892584	166	0.5978	0.52171104952942	Programmed Cell Death*	1260
547	52	0.91409741799901	52	0.5986	0.521975689610128	Signaling events mediated by Stem cell factor receptor (c-Kit)	1570
1803	15	-0.181611969740103	15	0.5998	0.521995331062193	Unblocking of NMDA receptor, glutamate binding and activation	1818
1763	39	0.624366071591536	39	0.6003	0.521995331062193	Transcriptional activation of mitochondrial biogenesis	1756
612	10	-0.455218274688497	10	0.6005	0.521995331062193	Acetylcholine regulates insulin secretion	15
1826	15	-0.103916257901629	15	0.6012	0.521995331062193	WNT5A-dependent internalization of FZD4	1862
1466	36	0.712292953600094	36	0.6015	0.521995331062193	RNA Polymerase III Transcription Initiation	1447
1704	37	0.488666609465357	37	0.6018	0.521995331062193	TNF signaling	1715
866	22	-0.152970521513314	22	0.6021	0.521995331062193	Diseases associated with the TLR signaling cascade*	411
1306	105	3.40708914035947	105	0.6032	0.522438506234436	O-linked glycosylation	1101
405	47	0.781703736813252	47	0.6045	0.522438506234436	Valine, leucine and isoleucine degradation	1829
1113	10	-0.310173723062965	10	0.6046	0.522438506234436	Interaction With The Zona Pellucida	817
1374	12	-0.230680728106985	12	0.6046	0.522438506234436	Physiological factors	1191
1352	36	0.39088840905674	36	0.6058	0.522890998952044	Paradoxical activation of RAF signaling by kinase inactive BRAF*	1145
1170	36	0.473372122184706	36	0.6062	0.522890998952044	MAP2K and MAPK activation	908
1797	11	-0.39496393554901	11	0.6074	0.522890998952044	Type I hemidesmosome assembly	1808
1479	11	-0.294321144784548	11	0.6083	0.522890998952044	Recruitment of NuMA to mitotic centrosomes	1314
